Year,Bunt_Precip,Wilson_Precip,Bunt_Temp,Am_Temp,Vint_Temp,Kob_Temp,Beu_temp,Alley_Temp,Sulphate
1912,171.52,281.3938,-0.046776907,-0.34517,-35.14,-31.352875,-2.840913627,,11.04
1913,153.94,283.5599,-2.284919252,-0.21473,-35.58,-31.358,-1.126718446,,
1914,209.62,300.5056,-1.361871633,-0.15919,-36.99,-31.36275,-0.87997823,,
1915,98.46,267.3322,-1.361871633,-0.091978,-36.63,-31.36725,-0.944909866,,
1916,156.24,200.9853,-1.803544956,-0.18387,-33.20,-31.37225,-0.841019249,,
1917,146.73,306.6328,-0.250244393,-0.28552,-38.21,-31.376625,0.405668155,,
1918,153.18,241.7342,-1.664591551,-0.16511,-35.10,-31.381625,-0.152743911,,
1919,123.35,175.7463,-1.287432309,-0.054511,-35.75,-31.3865,0.392681828,,
1920,123.29,164.5719,-1.892872145,-0.14719,-36.93,-31.939,0.548517754,,
1921,67.95,149.7862,-0.493412852,-0.23692,-36.35,-32.489375,1.132902474,,
1922,114.28,250.0214,-0.667104608,-0.27953,-35.29,-32.3415,-0.516361071,,
1923,128.58,172.5001,-0.557926933,-0.097826,-34.64,-32.192875,0.223859575,,
1924,178.45,288.9661,0.112026984,-0.14558,-36.88,-32.045875,-0.347538818,,
1925,135.67,283.9189,-0.508300717,-0.14212,-35.12,-31.898125,-0.29559351,,11.15
1926,136.03,302.6687,-1.649703687,0.047997,-35.53,-31.752125,0.457613464,,
1927,208.13,341.9693,0.082251254,-0.045283,-36.75,-31.605875,-0.061839621,,
1928,129.30,273.4594,0.290681362,0.010065,-35.71,-31.4605,1.743259849,,
1929,111.38,292.5712,0.275793497,-0.25547,-33.37,-31.3155,1.210820437,,
1930,112.12,230.9157,-0.36438469,0.134,-33.48,-31.17125,0.457613464,,
1931,231.94,298.3395,0.846494982,-0.00103,-32.85,-31.026375,-0.321566164,,
1932,237.18,265.166,0.355195443,0.000398,-33.12,-30.882375,1.301724727,,
1933,182.34,199.1843,-0.677029852,-0.21688,-35.29,-30.738125,0.847203278,,
1934,94.92,147.6262,-0.686955095,0.011471,-34.85,-30.59375,0.938107567,,
1935,139.15,221.1772,0.196391551,-0.00124,-36.22,-30.448125,0.83421695,,
1936,170.74,313.4841,-0.076552637,0.13742,-36.49,-30.30275,0.314763865,,
1937,178.44,278.5066,-0.170842448,0.21375,-35.76,-30.156875,0.483586118,,
1938,188.85,181.5176,0.464373118,0.1094,-35.19,-30.0095,-0.347538818,,
1939,159.95,347.3755,0.131877471,0.14146,-34.78,-30.002125,-0.100798603,,
1940,85.68,237.0459,-0.607553149,0.00726,-36.05,-29.993625,-0.230661874,,
1941,108.61,222.6192,-0.498375474,0.15477,-33.60,-29.985375,-0.087812276,,
1942,104.44,226.2244,-0.592665284,0.1054,-34.48,-29.9745,1.158875129,,
1943,208.88,237.0459,0.141802714,0.1237,-35.34,-29.964,1.678328214,,6.61
1944,192.05,185.1227,0.250980389,0.23171,-36.90,-29.95175,0.821230623,,
1945,167.10,315.2851,-0.101365745,0.036391,-34.68,-29.938875,1.522492288,,
1946,244.84,272.3794,0.31549447,0.090026,-35.16,-29.92575,0.483586118,,
1947,123.65,304.8318,0.896121198,0.094692,-34.96,-29.910875,1.56145127,,
1948,125.29,217.5721,-0.890422581,0.070455,-36.43,-29.8965,-0.542333725,,
1949,173.40,229.4705,0.757167793,-0.088909,-37.64,-29.88075,1.353670036,,
1950,171.94,321.7775,0.940784793,0.02542,-37.88,-29.86575,0.990052876,,
1951,229.83,253.2675,1.615701331,0.055352,-34.93,-30.1,0.808244296,,
1952,160.16,234.8829,1.615701331,0.11223,-35.18,-30.2,1.652355559,,
1953,159.12,252.1875,0.156690579,0.05567,-35.57,-30.3,0.782271642,,
1954,132.48,224.4234,0.072326011,0.18241,-35.51,-30.4,-0.87997823,,
1955,210.15,233.4408,-0.622441014,0.19445,-35.05,-30.5,-0.451429435,,
1956,125.17,205.3146,-1.128628418,0.058935,-35.76,-30.6,-0.854005576,,
1957,113.90,184.0396,-1.376759498,0.19867,-38.66,-30.7,-0.542333725,,
1958,187.45,303.0277,0.141802714,0.3068,-34.89,-30.8,1.171861456,,
1959,122.95,271.2963,-0.696880338,0.1732,-33.15,-30.9,1.132902474,,
1960,134.37,339.0821,-0.860646851,0.24954,-35.24,-31,-0.139757584,,
1961,184.05,251.1045,-0.959899283,0.17037,-35.90,-31.1,-0.009894313,,
1962,163.74,297.6215,-0.260169636,0.14165,-37.07,-31.2,0.691367352,,
1963,161.68,264.8071,-1.083964823,0.23496,-36.11,-31.3,-0.737128632,,6
1964,127.61,321.4185,-0.791170148,0.098557,-33.58,-31.4,-0.20468922,,
1965,201.42,250.3865,-1.148478904,0.095334,-34.89,-31.5,-2.243542579,,
1966,166.13,300.8646,-0.989675013,0.32002,-34.63,-31.6,-0.490388417,,
1967,193.05,281.0348,-0.021963799,0.16964,-34.72,-31.7,-0.555320052,,
1968,181.26,269.4953,-0.170842448,0.19096,-33.71,-31.8,-0.724142305,,
1969,189.76,232.7167,0.980485765,0.15973,-34.47,-31.9,-0.399484127,,
1970,154.02,233.7998,0.826644496,0.16751,-35.91,-32,0.003092014,,
1971,174.80,266.2491,1.049962468,-0.074576,-34.87,-31.9,0.652408371,,
1972,166.08,188.3689,-0.36438469,0.098746,-35.37,-31.8,-1.724089494,,
1973,171.77,249.3034,-0.736581311,0.10649,-35.41,-31.7,-0.724142305,,
1974,130.57,214.329,-0.791170148,-0.04436,-35.20,-31.6,-0.957896193,,
1975,182.63,238.1229,-2.235293036,0.016375,-34.74,-31.5,-2.19159727,,
1976,75.34,137.5287,-0.612515771,0.023316,-35.32,-31.4,-1.165677427,,4.72
1977,148.11,226.2244,-0.716730824,0.21332,-33.73,-31.3,-1.1526911,,
1978,145.70,363.6032,-0.806058013,0.13678,-34.47,-31.2,-1.438390297,,
1979,195.21,370.4545,-0.404085663,0.2643,-37.83,-31.2,0.145941613,,
1980,160.39,394.2515,-0.686955095,0.11061,,-31.2,-0.620251688,,
1981,115.94,268.4122,-0.741543932,,,-31.2,-0.737128632,,
1982,187.41,357.1109,1.044999846,,,-31.2,-0.165730238,,11.2
1983,128.63,294.3753,0.975523144,,,-31.2,0.574490408,,
1984,183.45,226.5895,-0.007075934,,,-31.2,-1.1526911,,
1985,166.32,331.1539,0.533849821,,,-31.2,0.197886921,,
1986,181.66,317.8103,0.424672145,,,-31.2,0.24983223,,
1987,145.53,343.7704,0.28571874,,,-31.2,0.145941613,,
1988,182.10,305.5497,1.322906656,,,-31.2,0.756298988,,
1989,145.59,270.5783,-0.031889042,,,-31.2,0.782271642,,
1990,207.07,268.4122,-0.061664772,,,-31.2,0.860189605,,
1991,182.36,334.3939,0.652952739,,,-31.2,1.067970839,,15.05
1992,136.91,323.9436,0.846494982,,,-31.2,0.92512124,,
1993,136.01,313.4841,1.104551306,,,-31.2,0.821230623,,
1994,208.40,329.7088,1.963084844,,,,1.19783411,,
1995,126.71,259.0388,1.834056682,,,,-0.217675547,,
1996,57.57,231.2747,0.032625038,,,,0.210873248,,
1997,145.57,260.8429,-0.066627394,,,,0.470599791,,
1998,118.17,295.0933,2.687627599,,,,1.158875129,,
1999,176.97,325.7416,1.27328044,,,,1.029011857,,
2000,135.43,317.8103,1.630589196,,,,0.574490408,,
2001,219.90,367.5673,2.896057706,,,,-0.061839621,,
2002,184.97,255.7927,2.126851357,,,,0.652408371,,
2003,137.63,244.2562,4.007684946,,,,1.886109448,,
2004,120.17,273.8245,,,,,0.626435716,,
2005,133.32,170.6991,,,,,,,
2006,187.82,149.7862,,,,,,,
2007,226.82,280.3138,,,,,,,
2008,208.27,307.7159,,,,,,,
2009,,208.9197,,,,,,,
2010,,,,,,,,,
2011,,,,,,,,,
2012,,,,,,,,,
2013,,,,,,,,,
2014,,,,,,,,,
2015,,,,,,,,,
2016,,,,,,,,,
